series_id,group_id,surface,run_id,run_pos
2945,54,tiled,54,84
2946,59,hard_tiles_large_space,51,5
2947,64,tiled,54,46
2948,39,concrete,59,139
2949,48,fine_concrete,65,0
2950,72,fine_concrete,52,5
2951,40,hard_tiles_large_space,59,65
2952,40,hard_tiles_large_space,36,9
2953,69,soft_pvc,69,66
2954,69,soft_pvc,69,72
2955,69,soft_pvc,69,51
2956,69,soft_pvc,69,90
2957,44,hard_tiles_large_space,48,29
2958,65,wood,62,4
2959,71,tiled,56,19
2960,36,fine_concrete,34,20
2961,40,hard_tiles_large_space,36,10
2962,53,soft_pvc,49,47
2963,60,carpet,38,17
2964,56,soft_pvc,69,116
2965,44,hard_tiles_large_space,48,38
2966,46,wood,72,6
2967,64,tiled,54,1
2968,69,soft_pvc,69,75
2969,51,soft_pvc,73,8
2970,40,hard_tiles_large_space,36,6
2971,49,wood,57,17
2972,44,hard_tiles_large_space,48,17
2973,67,wood,74,3
2974,49,wood,57,27
2975,68,fine_concrete,65,72
2976,61,concrete,44,37
2977,61,concrete,44,65
2978,69,soft_pvc,69,67
2979,69,soft_pvc,69,34
2980,41,concrete,45,52
2981,42,concrete,60,29
2982,40,hard_tiles_large_space,59,44
2983,55,tiled,56,16
2984,46,wood,41,40
2985,61,concrete,44,39
2986,56,soft_pvc,69,112
2987,69,soft_pvc,69,53
2988,47,concrete,39,54
2989,68,fine_concrete,65,70
2990,39,concrete,59,99
2991,42,concrete,60,21
2992,60,carpet,64,25
2993,55,tiled,46,5
2994,71,tiled,53,10
2995,39,concrete,45,78
2996,44,hard_tiles_large_space,59,19
2997,46,wood,41,3
2998,47,concrete,39,37
2999,66,tiled,35,2
3000,48,fine_concrete,65,22
3001,72,fine_concrete,50,27
3002,41,concrete,45,69
3003,72,fine_concrete,50,55
3004,69,soft_pvc,69,103
3005,36,fine_concrete,34,35
3006,46,wood,41,17
3007,68,fine_concrete,65,123
3008,61,concrete,44,42
3009,53,soft_pvc,49,8
3010,45,wood,47,19
3011,62,concrete,58,38
3012,58,soft_pvc,49,71
3013,68,fine_concrete,65,78
3014,66,tiled,35,26
3015,51,soft_pvc,73,55
3016,44,hard_tiles_large_space,48,30
3017,62,concrete,44,91
3018,55,tiled,46,25
3019,56,soft_pvc,69,115
3020,39,concrete,59,116
3021,68,fine_concrete,65,65
3022,49,wood,57,44
3023,54,tiled,54,66
3024,52,carpet,37,6
3025,43,wood,61,25
3026,47,concrete,39,2
3027,48,fine_concrete,65,61
3028,41,concrete,45,61
3029,40,hard_tiles_large_space,59,53
3030,51,soft_pvc,73,26
3031,70,soft_pvc,75,62
3032,40,hard_tiles_large_space,59,50
3033,68,fine_concrete,65,79
3034,55,tiled,46,22
3035,52,carpet,37,4
3036,36,fine_concrete,34,10
3037,71,tiled,55,6
3038,62,concrete,44,99
3039,70,soft_pvc,75,2
3040,54,tiled,54,103
3041,45,wood,67,2
3042,54,tiled,54,54
3043,46,wood,41,47
3044,36,fine_concrete,34,17
3045,48,fine_concrete,65,27
3046,40,hard_tiles_large_space,59,39
3047,46,wood,72,10
3048,47,concrete,39,64
3049,45,wood,67,10
3050,43,wood,61,18
3051,40,hard_tiles_large_space,59,66
3052,41,concrete,45,6
3053,66,tiled,35,18
3054,62,concrete,58,14
3055,63,concrete,52,9
3056,41,concrete,45,45
3057,48,fine_concrete,65,41
3058,44,hard_tiles_large_space,48,40
3059,54,tiled,54,79
3060,49,wood,57,42
3061,45,wood,66,31
3062,39,concrete,59,81
3063,60,carpet,64,3
3064,55,tiled,46,41
3065,71,tiled,56,58
3066,55,tiled,46,21
3067,66,tiled,35,40
3068,51,soft_pvc,73,37
3069,47,concrete,39,21
3070,41,concrete,45,15
3071,49,wood,57,24
3072,69,soft_pvc,69,88
3073,61,concrete,44,20
3074,71,tiled,43,1
3075,40,hard_tiles_large_space,59,42
3076,66,tiled,35,52
3077,53,soft_pvc,49,20
3078,45,wood,66,0
3079,70,soft_pvc,75,40
3080,72,fine_concrete,52,7
3081,38,wood,41,103
3082,45,wood,66,16
3083,49,wood,57,50
3084,51,soft_pvc,73,3
3085,38,wood,41,91
3086,45,wood,66,18
3087,42,concrete,60,66
3088,38,wood,41,107
3089,62,concrete,58,34
3090,65,wood,62,1
3091,63,concrete,52,14
3092,59,hard_tiles_large_space,63,25
3093,48,fine_concrete,65,54
3094,37,soft_pvc,69,13
3095,41,concrete,45,32
3096,46,wood,41,52
3097,42,concrete,60,31
3098,62,concrete,58,24
3099,60,carpet,64,29
3100,69,soft_pvc,69,97
3101,53,soft_pvc,49,38
3102,42,concrete,60,3
3103,57,concrete,33,39
3104,70,soft_pvc,75,27
3105,45,wood,47,16
3106,54,tiled,54,100
3107,60,carpet,38,25
3108,43,wood,61,1
3109,64,tiled,54,50
3110,51,soft_pvc,73,19
3111,70,soft_pvc,75,50
3112,72,fine_concrete,50,12
3113,54,tiled,54,90
3114,50,concrete,44,2
3115,43,wood,62,16
3116,47,concrete,39,42
3117,54,tiled,54,118
3118,68,fine_concrete,65,76
3119,64,tiled,54,21
3120,51,soft_pvc,73,39
3121,47,concrete,39,65
3122,49,wood,57,33
3123,62,concrete,58,35
3124,57,concrete,33,13
3125,53,soft_pvc,49,2
3126,47,concrete,39,32
3127,38,wood,41,71
3128,66,tiled,35,62
3129,44,hard_tiles_large_space,48,14
3130,45,wood,66,3
3131,62,concrete,58,39
3132,55,tiled,46,20
3133,40,hard_tiles_large_space,59,30
3134,41,concrete,45,51
3135,62,concrete,58,6
3136,46,wood,41,20
3137,70,soft_pvc,75,42
3138,65,wood,40,16
3139,63,concrete,52,21
3140,56,soft_pvc,69,125
3141,54,tiled,54,116
3142,38,wood,41,78
3143,43,wood,40,38
3144,62,concrete,58,7
3145,49,wood,57,13
3146,38,wood,41,68
3147,65,wood,68,26
3148,66,tiled,35,36
3149,69,soft_pvc,69,38
3150,51,soft_pvc,73,47
3151,53,soft_pvc,49,51
3152,68,fine_concrete,65,130
3153,48,fine_concrete,65,39
3154,68,fine_concrete,65,120
3155,39,concrete,45,75
3156,45,wood,67,0
3157,71,tiled,56,48
3158,60,carpet,64,13
3159,57,concrete,33,1
3160,39,concrete,59,94
3161,39,concrete,59,95
3162,47,concrete,39,43
3163,49,wood,57,25
3164,39,concrete,59,124
3165,40,hard_tiles_large_space,59,22
3166,70,soft_pvc,75,6
3167,38,wood,41,74
3168,68,fine_concrete,65,91
3169,68,fine_concrete,65,119
3170,42,concrete,60,9
3171,44,hard_tiles_large_space,48,49
3172,41,concrete,45,36
3173,41,concrete,45,13
3174,60,carpet,64,43
3175,63,concrete,52,16
3176,68,fine_concrete,65,128
3177,38,wood,41,70
3178,64,tiled,54,19
3179,40,hard_tiles_large_space,36,5
3180,57,concrete,33,8
3181,59,hard_tiles_large_space,51,29
3182,55,tiled,56,10
3183,55,tiled,46,15
3184,37,soft_pvc,69,31
3185,60,carpet,38,4
3186,36,fine_concrete,34,16
3187,65,wood,68,22
3188,42,concrete,60,13
3189,36,fine_concrete,34,34
3190,64,tiled,54,11
3191,46,wood,41,4
3192,41,concrete,45,60
3193,51,soft_pvc,73,16
3194,44,hard_tiles_large_space,48,46
3195,64,tiled,54,45
3196,37,soft_pvc,69,7
3197,61,concrete,44,74
3198,39,concrete,59,108
3199,61,concrete,44,58
3200,61,concrete,44,18
3201,42,concrete,60,43
3202,46,wood,72,13
3203,51,soft_pvc,73,38
3204,47,concrete,39,51
3205,47,concrete,39,7
3206,71,tiled,55,5
3207,56,soft_pvc,69,131
3208,55,tiled,46,10
3209,49,wood,57,48
3210,38,wood,41,72
3211,43,wood,40,37
3212,47,concrete,39,52
3213,40,hard_tiles_large_space,59,49
3214,70,soft_pvc,75,5
3215,42,concrete,60,6
3216,62,concrete,58,32
3217,59,hard_tiles_large_space,51,25
3218,53,soft_pvc,49,26
3219,55,tiled,46,33
3220,70,soft_pvc,75,65
3221,47,concrete,39,13
3222,36,fine_concrete,34,14
3223,66,tiled,35,20
3224,65,wood,40,11
3225,59,hard_tiles_large_space,63,20
3226,54,tiled,54,105
3227,55,tiled,46,30
3228,71,tiled,56,31
3229,38,wood,41,104
3230,55,tiled,46,7
3231,61,concrete,44,57
3232,54,tiled,54,81
3233,42,concrete,60,15
3234,47,concrete,39,47
3235,41,concrete,45,2
3236,65,wood,68,13
3237,43,wood,61,28
3238,70,soft_pvc,75,3
3239,65,wood,40,5
3240,41,concrete,45,59
3241,47,concrete,39,40
3242,42,concrete,60,24
3243,40,hard_tiles_large_space,59,59
3244,52,carpet,37,7
3245,53,soft_pvc,49,21
3246,46,wood,41,55
3247,69,soft_pvc,69,89
3248,65,wood,68,0
3249,45,wood,66,23
3250,70,soft_pvc,75,58
3251,38,wood,41,99
3252,45,wood,66,10
3253,54,tiled,54,113
3254,37,soft_pvc,69,10
3255,54,tiled,54,119
3256,67,wood,74,1
3257,70,soft_pvc,75,17
3258,68,fine_concrete,65,124
3259,48,fine_concrete,65,21
3260,54,tiled,54,64
3261,54,tiled,54,106
3262,48,fine_concrete,71,1
3263,65,wood,62,3
3264,55,tiled,46,36
3265,51,soft_pvc,73,43
3266,42,concrete,60,23
3267,46,wood,41,15
3268,47,concrete,39,36
3269,62,concrete,58,36
3270,65,wood,62,9
3271,56,soft_pvc,69,118
3272,44,hard_tiles_large_space,59,12
3273,71,tiled,53,4
3274,48,fine_concrete,65,16
3275,41,concrete,45,8
3276,59,hard_tiles_large_space,63,3
3277,69,soft_pvc,69,79
3278,41,concrete,45,27
3279,49,wood,57,35
3280,47,concrete,39,31
3281,48,fine_concrete,71,3
3282,48,fine_concrete,71,4
3283,68,fine_concrete,65,117
3284,61,concrete,44,55
3285,42,concrete,60,57
3286,70,soft_pvc,75,19
3287,71,tiled,53,7
3288,64,tiled,54,25
3289,36,fine_concrete,34,9
3290,45,wood,67,5
3291,68,fine_concrete,65,99
3292,57,concrete,33,36
3293,39,concrete,59,84
3294,47,concrete,39,10
3295,44,hard_tiles_large_space,48,27
3296,54,tiled,54,122
3297,59,hard_tiles_large_space,63,11
3298,62,concrete,58,13
3299,60,carpet,64,30
3300,55,tiled,46,8
3301,65,wood,40,17
3302,37,soft_pvc,69,18
3303,65,wood,68,34
3304,41,concrete,45,7
3305,65,wood,68,21
3306,58,soft_pvc,49,72
3307,55,tiled,46,17
3308,45,wood,66,6
3309,69,soft_pvc,69,101
3310,54,tiled,54,93
3311,36,fine_concrete,34,18
3312,37,soft_pvc,69,0
3313,64,tiled,54,44
3314,61,concrete,44,19
3315,36,fine_concrete,34,29
3316,49,wood,57,49
3317,40,hard_tiles_large_space,59,24
3318,49,wood,57,21
3319,53,soft_pvc,49,64
3320,66,tiled,35,17
3321,42,concrete,60,10
3322,55,tiled,46,43
3323,71,tiled,56,25
3324,44,hard_tiles_large_space,59,8
3325,49,wood,57,12
3326,60,carpet,64,22
3327,65,wood,68,29
3328,59,hard_tiles_large_space,51,33
3329,55,tiled,46,40
3330,37,soft_pvc,69,2
3331,57,concrete,33,30
3332,54,tiled,54,69
3333,68,fine_concrete,65,122
3334,41,concrete,45,11
3335,60,carpet,64,17
3336,38,wood,41,95
3337,54,tiled,54,94
3338,68,fine_concrete,65,109
3339,70,soft_pvc,75,69
3340,56,soft_pvc,69,132
3341,71,tiled,56,28
3342,72,fine_concrete,50,18
3343,66,tiled,35,19
3344,62,concrete,58,2
3345,45,wood,66,15
3346,48,fine_concrete,65,48
3347,40,hard_tiles_large_space,59,62
3348,70,soft_pvc,75,51
3349,44,hard_tiles_large_space,48,2
3350,62,concrete,44,85
3351,56,soft_pvc,69,114
3352,64,tiled,54,17
3353,63,concrete,59,142
3354,59,hard_tiles_large_space,51,19
3355,38,wood,41,66
3356,41,concrete,45,50
3357,61,concrete,44,16
3358,65,wood,68,7
3359,46,wood,41,54
3360,63,concrete,52,10
3361,38,wood,41,97
3362,48,fine_concrete,65,60
3363,59,hard_tiles_large_space,63,8
3364,48,fine_concrete,65,34
3365,55,tiled,46,35
3366,38,wood,41,122
3367,51,soft_pvc,73,42
3368,53,soft_pvc,49,46
3369,61,concrete,44,67
3370,72,fine_concrete,52,8
3371,59,hard_tiles_large_space,51,31
3372,45,wood,70,0
3373,39,concrete,59,91
3374,71,tiled,53,8
3375,56,soft_pvc,69,105
3376,40,hard_tiles_large_space,59,36
3377,69,soft_pvc,69,37
3378,53,soft_pvc,49,49
3379,71,tiled,56,51
3380,72,fine_concrete,50,29
3381,38,wood,41,113
3382,45,wood,66,25
3383,68,fine_concrete,65,121
3384,62,concrete,44,83
3385,51,soft_pvc,73,25
3386,47,concrete,39,35
3387,53,soft_pvc,49,59
3388,49,wood,57,10
3389,60,carpet,38,11
3390,69,soft_pvc,69,41
3391,44,hard_tiles_large_space,48,32
3392,39,concrete,59,123
3393,36,fine_concrete,34,11
3394,49,wood,57,30
3395,60,carpet,38,10
3396,53,soft_pvc,49,23
3397,62,concrete,58,17
3398,42,concrete,60,51
3399,70,soft_pvc,75,53
3400,51,soft_pvc,73,18
3401,47,concrete,39,9
3402,68,fine_concrete,65,90
3403,48,fine_concrete,71,0
3404,70,soft_pvc,75,67
3405,39,concrete,59,128
3406,40,hard_tiles_large_space,59,34
3407,57,concrete,33,24
3408,47,concrete,39,28
3409,60,carpet,64,32
3410,42,concrete,60,33
3411,39,concrete,59,131
3412,69,soft_pvc,69,61
3413,72,fine_concrete,50,14
3414,45,wood,66,20
3415,57,concrete,33,20
3416,38,wood,41,92
3417,48,fine_concrete,65,15
3418,44,hard_tiles_large_space,59,18
3419,40,hard_tiles_large_space,59,57
3420,49,wood,57,28
3421,58,soft_pvc,49,74
3422,71,tiled,56,38
3423,41,concrete,45,22
3424,39,concrete,59,117
3425,70,soft_pvc,75,22
3426,43,wood,40,34
3427,60,carpet,64,5
3428,43,wood,61,23
3429,49,wood,57,53
3430,42,concrete,60,39
3431,44,hard_tiles_large_space,48,4
3432,64,tiled,54,35
3433,39,concrete,59,121
3434,61,concrete,44,45
3435,47,concrete,39,11
3436,56,soft_pvc,69,111
3437,45,wood,67,1
3438,66,tiled,35,32
3439,50,concrete,44,9
3440,41,concrete,45,25
3441,71,tiled,56,23
3442,47,concrete,39,62
3443,60,carpet,38,16
3444,42,concrete,60,26
3445,45,wood,66,24
3446,64,tiled,54,22
3447,65,wood,62,5
3448,48,fine_concrete,65,12
3449,51,soft_pvc,73,57
3450,40,hard_tiles_large_space,59,26
3451,53,soft_pvc,49,65
3452,66,tiled,35,11
3453,61,concrete,44,66
3454,44,hard_tiles_large_space,48,19
3455,43,wood,40,23
3456,41,concrete,45,47
3457,68,fine_concrete,65,75
3458,48,fine_concrete,65,6
3459,38,wood,41,79
3460,55,tiled,46,23
3461,66,tiled,35,27
3462,55,tiled,46,19
3463,59,hard_tiles_large_space,51,36
3464,69,soft_pvc,69,50
3465,72,fine_concrete,52,1
3466,49,wood,57,37
3467,68,fine_concrete,65,77
3468,53,soft_pvc,49,60
3469,70,soft_pvc,75,57
3470,65,wood,68,37
3471,62,concrete,44,103
3472,71,tiled,56,20
3473,66,tiled,35,44
3474,46,wood,72,0
3475,53,soft_pvc,49,16
3476,41,concrete,45,42
3477,40,hard_tiles_large_space,59,45
3478,64,tiled,54,16
3479,46,wood,41,14
3480,39,concrete,59,114
3481,41,concrete,45,14
3482,55,tiled,46,38
3483,59,hard_tiles_large_space,51,10
3484,66,tiled,35,5
3485,48,fine_concrete,65,55
3486,63,concrete,59,141
3487,54,tiled,54,114
3488,66,tiled,35,8
3489,40,hard_tiles_large_space,59,40
3490,64,tiled,54,49
3491,71,tiled,56,39
3492,72,fine_concrete,50,5
3493,48,fine_concrete,65,23
3494,54,tiled,54,62
3495,61,concrete,44,46
3496,64,tiled,54,15
3497,45,wood,47,18
3498,58,soft_pvc,49,73
3499,54,tiled,54,57
3500,41,concrete,45,68
3501,43,wood,71,6
3502,49,wood,57,2
3503,72,fine_concrete,50,6
3504,42,concrete,60,12
3505,72,fine_concrete,50,7
3506,62,concrete,58,11
3507,45,wood,47,10
3508,44,hard_tiles_large_space,48,45
3509,40,hard_tiles_large_space,59,64
3510,53,soft_pvc,49,6
3511,51,soft_pvc,73,46
3512,36,fine_concrete,34,32
3513,41,concrete,45,16
3514,69,soft_pvc,69,69
3515,40,hard_tiles_large_space,59,71
3516,69,soft_pvc,69,47
3517,39,concrete,59,83
3518,37,soft_pvc,69,9
3519,41,concrete,45,48
3520,61,concrete,44,24
3521,44,hard_tiles_large_space,48,25
3522,47,concrete,39,66
3523,41,concrete,45,54
3524,42,concrete,60,5
3525,71,tiled,56,26
3526,60,carpet,64,38
3527,49,wood,57,52
3528,37,soft_pvc,69,14
3529,49,wood,57,18
3530,72,fine_concrete,42,1
3531,48,fine_concrete,71,5
3532,55,tiled,56,9
3533,46,wood,41,1
3534,71,tiled,55,4
3535,68,fine_concrete,65,92
3536,59,hard_tiles_large_space,51,35
3537,60,carpet,64,14
3538,61,concrete,44,12
3539,57,concrete,33,14
3540,48,fine_concrete,65,56
3541,62,concrete,44,84
3542,40,hard_tiles_large_space,36,1
3543,66,tiled,35,54
3544,59,hard_tiles_large_space,63,16
3545,38,wood,41,102
3546,68,fine_concrete,65,131
3547,51,soft_pvc,73,0
3548,44,hard_tiles_large_space,48,7
3549,37,soft_pvc,69,1
3550,69,soft_pvc,69,84
3551,64,tiled,54,42
3552,59,hard_tiles_large_space,51,23
3553,59,hard_tiles_large_space,51,16
3554,44,hard_tiles_large_space,48,9
3555,64,tiled,54,43
3556,45,wood,66,33
3557,42,concrete,60,7
3558,66,tiled,35,12
3559,53,soft_pvc,49,14
3560,53,soft_pvc,49,11
3561,53,soft_pvc,49,43
3562,41,concrete,45,49
3563,38,wood,41,105
3564,55,tiled,56,8
3565,45,wood,47,14
3566,47,concrete,39,58
3567,43,wood,40,36
3568,53,soft_pvc,49,54
3569,55,tiled,56,4
3570,65,wood,62,15
3571,42,concrete,60,2
3572,70,soft_pvc,75,15
3573,51,soft_pvc,73,49
3574,52,carpet,37,10
3575,42,concrete,60,67
3576,44,hard_tiles_large_space,48,34
3577,40,hard_tiles_large_space,36,3
3578,51,soft_pvc,73,7
3579,69,soft_pvc,69,63
3580,39,concrete,59,89
3581,36,fine_concrete,34,22
3582,59,hard_tiles_large_space,63,14
3583,46,wood,41,46
3584,47,concrete,39,16
3585,45,wood,66,2
3586,38,wood,41,123
3587,66,tiled,35,60
3588,46,wood,72,7
3589,61,concrete,44,52
3590,43,wood,40,48
3591,40,hard_tiles_large_space,36,11
3592,60,carpet,64,20
3593,54,tiled,54,80
3594,66,tiled,35,37
3595,39,concrete,59,132
3596,66,tiled,35,10
3597,60,carpet,64,24
3598,72,fine_concrete,50,20
3599,40,hard_tiles_large_space,59,56
3600,40,hard_tiles_large_space,59,76
3601,46,wood,41,7
3602,43,wood,40,39
3603,54,tiled,54,88
3604,55,tiled,46,44
3605,64,tiled,54,24
3606,62,concrete,58,29
3607,53,soft_pvc,49,39
3608,70,soft_pvc,75,1
3609,47,concrete,39,4
3610,47,concrete,39,22
3611,71,tiled,43,2
3612,43,wood,40,47
3613,39,concrete,59,96
3614,41,concrete,45,55
3615,70,soft_pvc,75,23
3616,41,concrete,45,23
3617,47,concrete,39,27
3618,69,soft_pvc,69,86
3619,41,concrete,45,12
3620,62,concrete,58,1
3621,44,hard_tiles_large_space,59,15
3622,49,wood,57,14
3623,60,carpet,64,39
3624,44,hard_tiles_large_space,59,14
3625,59,hard_tiles_large_space,63,24
3626,40,hard_tiles_large_space,59,58
3627,40,hard_tiles_large_space,59,35
3628,69,soft_pvc,69,99
3629,37,soft_pvc,69,19
3630,45,wood,66,30
3631,60,carpet,38,8
3632,53,soft_pvc,49,44
3633,46,wood,72,12
3634,53,soft_pvc,49,18
3635,67,wood,74,0
3636,37,soft_pvc,69,3
3637,45,wood,47,2
3638,60,carpet,38,6
3639,42,concrete,60,18
3640,71,tiled,56,33
3641,42,concrete,60,50
3642,39,concrete,59,126
3643,67,wood,74,4
3644,44,hard_tiles_large_space,48,31
3645,54,tiled,54,110
3646,46,wood,41,30
3647,65,wood,68,36
3648,42,concrete,60,44
3649,62,concrete,44,100
3650,53,soft_pvc,49,68
3651,65,wood,62,7
3652,64,tiled,54,14
3653,46,wood,41,27
3654,48,fine_concrete,65,1
3655,43,wood,61,27
3656,68,fine_concrete,65,86
3657,62,concrete,58,20
3658,39,concrete,45,73
3659,68,fine_concrete,65,85
3660,64,tiled,54,31
3661,53,soft_pvc,49,1
3662,63,concrete,52,11
3663,63,concrete,52,13
3664,66,tiled,35,24
3665,39,concrete,45,76
3666,51,soft_pvc,73,22
3667,39,concrete,45,77
3668,66,tiled,35,22
3669,49,wood,57,8
3670,54,tiled,54,111
3671,46,wood,41,42
3672,68,fine_concrete,65,116
3673,39,concrete,59,129
3674,46,wood,41,22
3675,43,wood,40,44
3676,71,tiled,53,6
3677,54,tiled,54,120
3678,70,soft_pvc,75,0
3679,49,wood,57,16
3680,62,concrete,58,37
3681,42,concrete,60,42
3682,57,concrete,33,33
3683,66,tiled,35,28
3684,61,concrete,44,13
3685,59,hard_tiles_large_space,63,13
3686,64,tiled,54,28
3687,72,fine_concrete,52,2
3688,72,fine_concrete,50,31
3689,51,soft_pvc,73,11
3690,60,carpet,64,1
3691,66,tiled,35,14
3692,38,wood,41,124
3693,38,wood,41,65
3694,70,soft_pvc,75,44
3695,69,soft_pvc,69,85
3696,48,fine_concrete,65,4
3697,45,wood,67,8
3698,60,carpet,38,18
3699,54,tiled,54,71
3700,38,wood,41,108
3701,51,soft_pvc,73,30
3702,36,fine_concrete,34,19
3703,62,concrete,58,10
3704,55,tiled,46,32
3705,71,tiled,43,7
3706,68,fine_concrete,65,108
3707,70,soft_pvc,75,52
3708,56,soft_pvc,69,126
3709,61,concrete,44,61
3710,68,fine_concrete,65,103
3711,69,soft_pvc,69,55
3712,70,soft_pvc,75,49
3713,47,concrete,39,33
3714,60,carpet,64,36
3715,61,concrete,44,33
3716,48,fine_concrete,65,40
3717,46,wood,41,19
3718,42,concrete,60,14
3719,43,wood,40,42
3720,56,soft_pvc,69,121
3721,53,soft_pvc,49,37
3722,53,soft_pvc,49,63
3723,48,fine_concrete,65,53
3724,49,wood,57,54
3725,53,soft_pvc,49,67
3726,72,fine_concrete,50,8
3727,54,tiled,54,117
3728,36,fine_concrete,34,33
3729,41,concrete,45,24
3730,47,concrete,39,44
3731,65,wood,62,8
3732,60,carpet,64,33
3733,41,concrete,45,18
3734,43,wood,61,7
3735,53,soft_pvc,49,13
3736,37,soft_pvc,69,28
3737,49,wood,57,47
3738,70,soft_pvc,75,54
3739,65,wood,68,23
3740,41,concrete,45,62
3741,66,tiled,35,6
3742,64,tiled,54,10
3743,39,concrete,59,107
3744,59,hard_tiles_large_space,63,15
3745,61,concrete,44,59
3746,44,hard_tiles_large_space,59,17
3747,49,wood,57,41
3748,55,tiled,56,3
3749,53,soft_pvc,49,9
3750,46,wood,41,18
3751,48,fine_concrete,65,50
3752,64,tiled,54,20
3753,42,concrete,60,27
3754,62,concrete,44,104
3755,54,tiled,54,89
3756,39,concrete,59,101
3757,56,soft_pvc,69,107
3758,65,wood,68,9
3759,46,wood,41,10
3760,68,fine_concrete,65,74
3761,62,concrete,44,101
3762,44,hard_tiles_large_space,48,33
3763,36,fine_concrete,34,5
3764,38,wood,41,90
3765,47,concrete,39,23
3766,68,fine_concrete,65,102
3767,39,concrete,59,86
3768,60,carpet,64,23
3769,63,concrete,52,15
3770,42,concrete,60,64
3771,55,tiled,56,18
3772,36,fine_concrete,34,3
3773,44,hard_tiles_large_space,59,5
3774,60,carpet,64,19
3775,44,hard_tiles_large_space,59,7
3776,64,tiled,54,9
3777,44,hard_tiles_large_space,48,20
3778,41,concrete,45,39
3779,55,tiled,56,14
3780,63,concrete,52,12
3781,40,hard_tiles_large_space,59,69
3782,72,fine_concrete,50,19
3783,72,fine_concrete,50,46
3784,71,tiled,56,30
3785,49,wood,57,6
3786,68,fine_concrete,65,71
3787,62,concrete,44,82
3788,69,soft_pvc,69,76
3789,46,wood,41,9
3790,59,hard_tiles_large_space,51,20
3791,42,concrete,60,4
3792,69,soft_pvc,69,36
3793,55,tiled,56,6
3794,40,hard_tiles_large_space,59,32
3795,39,concrete,59,138
3796,46,wood,41,38
3797,48,fine_concrete,65,3
3798,39,concrete,59,125
3799,55,tiled,46,16
3800,68,fine_concrete,65,64
3801,59,hard_tiles_large_space,63,22
3802,55,tiled,46,11
3803,45,wood,66,36
3804,66,tiled,35,1
3805,55,tiled,46,4
3806,67,wood,74,2
3807,48,fine_concrete,65,57
3808,54,tiled,54,97
3809,56,soft_pvc,69,123
